,species,sepal_length_std,sepal_width_std,petal_length_std,petal_width_std
29,0,-1.3807270877331428,0.33672028477801724,-1.2234423509591175,-1.3085928194379584
30,0,-1.259963785599049,0.10608995273827836,-1.2234423509591175,-1.3085928194379584
31,0,-0.5353839727944845,0.797980948857494,-1.2801181856236843,-1.046524831566538
32,0,-0.7769105770626727,2.412393273135664,-1.2801181856236843,-1.439626813373668
33,0,-0.41462067066039093,2.6430236051754044,-1.3367940202882511,-1.3085928194379584
34,0,-1.1392004834649545,0.10608995273827836,-1.2801181856236843,-1.439626813373668
35,0,-1.018437181330861,0.33672028477801724,-1.4501456896173848,-1.3085928194379584
36,0,-0.41462067066039093,1.028611280897233,-1.3934698549528182,-1.3085928194379584
37,0,-1.1392004834649545,0.10608995273827836,-1.2801181856236843,-1.439626813373668
38,0,-1.7430169941354245,-0.12454037930146054,-1.3934698549528182,-1.3085928194379584
39,0,-0.8976738791967673,0.797980948857494,-1.2801181856236843,-1.3085928194379584
40,0,-1.018437181330861,1.028611280897233,-1.3934698549528182,-1.1775588255022482
41,0,-1.622253692001331,-1.7389527035796317,-1.3934698549528182,-1.1775588255022482
42,0,-1.7430169941354245,0.33672028477801724,-1.3934698549528182,-1.3085928194379584
43,0,-1.018437181330861,1.028611280897233,-1.2234423509591175,-0.7844568436951181
44,0,-0.8976738791967673,1.7205022770164486,-1.053414846965417,-1.046524831566538
45,0,-1.259963785599049,-0.12454037930146054,-1.3367940202882511,-1.1775588255022482
46,0,-0.8976738791967673,1.7205022770164486,-1.2234423509591175,-1.3085928194379584
47,0,-1.5014903898672374,0.33672028477801724,-1.3367940202882511,-1.3085928194379584
48,0,-0.6561472749285792,1.4898719449767108,-1.2801181856236843,-1.3085928194379584
49,0,-1.018437181330861,0.5673506168177551,-1.3367940202882511,-1.3085928194379584
50,1,1.3968288613510191,0.33672028477801724,0.5335085236424544,0.263815107790562
51,1,0.6722490485464555,0.33672028477801724,0.4201568543133206,0.3948491017262722
52,1,1.2760655592169254,0.10608995273827836,0.6468601929715881,0.3948491017262722
53,1,-0.41462067066039093,-1.7389527035796317,0.13677768099048648,0.13278111385485217
54,1,0.7930123506805491,-0.5858010433809383,0.4768326889778873,0.3948491017262722
55,1,-0.17309406639220273,-0.5858010433809383,0.4201568543133206,0.13278111385485217
56,1,0.5514857464123609,0.5673506168177551,0.5335085236424544,0.5258830956619823
57,1,-1.1392004834649545,-1.508322371539893,-0.25995316166148147,-0.260320867952278
58,1,0.9137756528146427,-0.35517071134119943,0.4768326889778873,0.13278111385485217
59,1,-0.7769105770626727,-0.8164313754206762,0.0801018463259196,0.263815107790562
60,1,-1.018437181330861,-2.4308436996988476,-0.14660149233234768,-0.260320867952278
61,1,0.0684325378759855,-0.12454037930146054,0.25012935031962025,0.3948491017262722
62,1,0.18919584001007908,-1.9695830356193698,0.13677768099048648,-0.260320867952278
63,1,0.30995914214417264,-0.35517071134119943,0.5335085236424544,0.263815107790562
64,1,-0.29385736852629735,-0.35517071134119943,-0.0899256576677808,0.13278111385485217
65,1,1.0345389549487374,0.10608995273827836,0.363481019648754,0.263815107790562
66,1,-0.29385736852629735,-0.12454037930146054,0.4201568543133206,0.3948491017262722
67,1,-0.05233076425810915,-0.8164313754206762,0.19345351565505312,-0.260320867952278
68,1,0.4307224442782673,-1.9695830356193698,0.4201568543133206,0.3948491017262722
69,1,-0.29385736852629735,-1.277692039500154,0.0801018463259196,-0.12928687401656783
70,1,0.0684325378759855,0.33672028477801724,0.590184358307021,0.7879510835334023
71,1,0.30995914214417264,-0.5858010433809383,0.13677768099048648,0.13278111385485217
72,1,0.5514857464123609,-1.277692039500154,0.6468601929715881,0.3948491017262722
73,1,0.30995914214417264,-0.5858010433809383,0.5335085236424544,0.001747119919142026
74,1,0.6722490485464555,-0.35517071134119943,0.30680518498418685,0.13278111385485217
75,1,0.9137756528146427,-0.12454037930146054,0.363481019648754,0.263815107790562
76,1,1.1553022570828309,-0.5858010433809383,0.590184358307021,0.263815107790562
77,1,1.0345389549487374,-0.12454037930146054,0.7035360276361547,0.6569170895976921
78,1,0.18919584001007908,-0.35517071134119943,0.4201568543133206,0.3948491017262722
79,1,-0.17309406639220273,-1.0470617074604152,-0.14660149233234768,-0.260320867952278
80,1,-0.41462067066039093,-1.508322371539893,0.023426011661352716,-0.12928687401656783
81,1,-0.41462067066039093,-1.508322371539893,-0.03324982300321391,-0.260320867952278
82,1,-0.05233076425810915,-0.8164313754206762,0.0801018463259196,0.001747119919142026
83,1,0.18919584001007908,-0.8164313754206762,0.7602118623007215,0.5258830956619823
84,1,-0.5353839727944845,-0.12454037930146054,0.4201568543133206,0.3948491017262722
85,1,0.18919584001007908,0.797980948857494,0.4201568543133206,0.5258830956619823
86,1,1.0345389549487374,0.10608995273827836,0.5335085236424544,0.3948491017262722
87,1,0.5514857464123609,-1.7389527035796317,0.363481019648754,0.13278111385485217
88,1,-0.29385736852629735,-0.12454037930146054,0.19345351565505312,0.13278111385485217
89,1,-0.41462067066039093,-1.277692039500154,0.13677768099048648,0.13278111385485217
90,1,-0.41462067066039093,-1.0470617074604152,0.363481019648754,0.001747119919142026
91,1,0.30995914214417264,-0.12454037930146054,0.4768326889778873,0.263815107790562
92,1,-0.05233076425810915,-1.0470617074604152,0.13677768099048648,0.001747119919142026
93,1,-1.018437181330861,-1.7389527035796317,-0.25995316166148147,-0.260320867952278
94,1,-0.29385736852629735,-0.8164313754206762,0.25012935031962025,0.13278111385485217
95,1,-0.17309406639220273,-0.12454037930146054,0.25012935031962025,0.001747119919142026
96,1,-0.17309406639220273,-0.35517071134119943,0.25012935031962025,0.13278111385485217
97,1,0.4307224442782673,-0.35517071134119943,0.30680518498418685,0.13278111385485217
98,1,-0.8976738791967673,-1.277692039500154,-0.42998066565518184,-0.12928687401656783
99,1,-0.17309406639220273,-0.5858010433809383,0.19345351565505312,0.13278111385485217
100,2,0.5514857464123609,0.5673506168177551,1.2702943742818231,1.7051890410833725
101,2,-0.05233076425810915,-0.8164313754206762,0.7602118623007215,0.9189850774691122
102,2,1.5175921634851126,-0.12454037930146054,1.2136185396172565,1.1810530653405324
103,2,0.5514857464123609,-0.35517071134119943,1.0435910356235556,0.7879510835334023
104,2,0.7930123506805491,-0.12454037930146054,1.1569427049526892,1.3120870592762426
105,2,2.1214086741555827,-0.12454037930146054,1.6103493822692239,1.1810530653405324
106,2,-1.1392004834649545,-1.277692039500154,0.4201568543133206,0.6569170895976921
107,2,1.759118767753301,-0.35517071134119943,1.4403218782755236,0.7879510835334023
108,2,1.0345389549487374,-1.277692039500154,1.1569427049526892,0.7879510835334023
109,2,1.6383554656192074,1.259241612936972,1.3269702089463897,1.7051890410833725
110,2,0.7930123506805491,0.33672028477801724,0.7602118623007215,1.0500190714048223
111,2,0.6722490485464555,-0.8164313754206762,0.8735635316298552,0.9189850774691122
112,2,1.1553022570828309,-0.12454037930146054,0.986915200958989,1.1810530653405324
113,2,-0.17309406639220273,-1.277692039500154,0.7035360276361547,1.0500190714048223
114,2,-0.05233076425810915,-0.5858010433809383,0.7602118623007215,1.5741550471476624
115,2,0.6722490485464555,0.33672028477801724,0.8735635316298552,1.4431210532119523
116,2,0.7930123506805491,-0.12454037930146054,0.986915200958989,0.7879510835334023
117,2,2.2421719762896775,1.7205022770164486,1.6670252169337911,1.3120870592762426
118,2,2.2421719762896775,-1.0470617074604152,1.7803768862629248,1.4431210532119523
119,2,0.18919584001007908,-1.9695830356193698,0.7035360276361547,0.3948491017262722
120,2,1.2760655592169254,0.33672028477801724,1.1002668702881226,1.4431210532119523
121,2,-0.29385736852629735,-0.5858010433809383,0.6468601929715881,1.0500190714048223
122,2,2.2421719762896775,-0.5858010433809383,1.6670252169337911,1.0500190714048223
123,2,0.5514857464123609,-0.8164313754206762,0.6468601929715881,0.7879510835334023
124,2,1.0345389549487374,0.5673506168177551,1.1002668702881226,1.1810530653405324
125,2,1.6383554656192074,0.33672028477801724,1.2702943742818231,0.7879510835334023
126,2,0.4307224442782673,-0.5858010433809383,0.590184358307021,0.7879510835334023
127,2,0.30995914214417264,-0.12454037930146054,0.6468601929715881,0.7879510835334023
128,2,0.6722490485464555,-0.5858010433809383,1.0435910356235556,1.1810530653405324
129,2,1.6383554656192074,-0.12454037930146054,1.1569427049526892,0.5258830956619823
130,2,1.8798820698873955,-0.5858010433809383,1.3269702089463897,0.9189850774691122
131,2,2.4836985805578657,1.7205022770164486,1.4969977129400907,1.0500190714048223
132,2,0.6722490485464555,-0.5858010433809383,1.0435910356235556,1.3120870592762426
133,2,0.5514857464123609,-0.5858010433809383,0.7602118623007215,0.3948491017262722
134,2,0.30995914214417264,-1.0470617074604152,1.0435910356235556,0.263815107790562
135,2,2.2421719762896775,-0.12454037930146054,1.3269702089463897,1.4431210532119523
136,2,0.5514857464123609,0.797980948857494,1.0435910356235556,1.5741550471476624
137,2,0.6722490485464555,0.10608995273827836,0.986915200958989,0.7879510835334023
138,2,0.18919584001007908,-0.12454037930146054,0.590184358307021,0.7879510835334023
139,2,1.2760655592169254,0.10608995273827836,0.9302393662944223,1.1810530653405324
140,2,1.0345389549487374,0.10608995273827836,1.0435910356235556,1.5741550471476624
141,2,1.2760655592169254,0.10608995273827836,0.7602118623007215,1.4431210532119523
142,2,-0.05233076425810915,-0.8164313754206762,0.7602118623007215,0.9189850774691122
143,2,1.1553022570828309,0.33672028477801724,1.2136185396172565,1.4431210532119523
144,2,1.0345389549487374,0.5673506168177551,1.1002668702881226,1.7051890410833725
145,2,1.0345389549487374,-0.12454037930146054,0.8168876969652885,1.4431210532119523
146,2,0.5514857464123609,-1.277692039500154,0.7035360276361547,0.9189850774691122
147,2,0.7930123506805491,-0.12454037930146054,0.8168876969652885,1.0500190714048223
148,2,0.4307224442782673,0.797980948857494,0.9302393662944223,1.4431210532119523
149,2,0.0684325378759855,-0.12454037930146054,0.7602118623007215,0.7879510835334023
